nohup: ignoring input
Starting......
total length:  5000
( 989  /  5000 )...... Spent time: 5.882849454879761
( 990  /  5000 )...... Spent time: 5.7585179805755615
( 991  /  5000 )...... Spent time: 6.534560441970825
( 992  /  5000 )...... Spent time: 4.982330560684204
( 993  /  5000 )...... Spent time: 6.927980899810791
( 994  /  5000 )...... Spent time: 4.849048376083374
( 995  /  5000 )...... Spent time: 6.356303453445435
( 996  /  5000 )...... Spent time: 7.5082855224609375
( 997  /  5000 )...... Spent time: 5.213973045349121
( 998  /  5000 )...... Spent time: 6.2872092723846436
( 999  /  5000 )...... Spent time: 6.149260520935059
( 1000  /  5000 )...... Spent time: 6.971790075302124
( 1001  /  5000 )...... Spent time: 7.4991295337677
20 %,  mean_accuracy: [0.39460539 0.48751249 0.54745255 0.59040959 0.61938062 0.64435564
 0.66433566 0.67532468 0.69330669 0.7022977  0.71028971 0.71328671
 0.72027972 0.72427572 0.73226773 0.73826174 0.74525475 0.74925075
 0.75224775 0.75324675]
( 1002  /  5000 )...... Spent time: 4.899617433547974
( 1003  /  5000 )...... Spent time: 5.013234615325928
( 1004  /  5000 )...... Spent time: 5.575562238693237
( 1005  /  5000 )...... Spent time: 6.5784218311309814
( 1006  /  5000 )...... Spent time: 4.303734064102173
( 1007  /  5000 )...... Spent time: 5.954058885574341
( 1008  /  5000 )...... Spent time: 6.813727617263794
( 1009  /  5000 )...... Spent time: 5.106436491012573
( 1010  /  5000 )...... Spent time: 8.090188264846802
( 1011  /  5000 )...... Spent time: 4.951192378997803
( 1012  /  5000 )...... Spent time: 5.237952947616577
( 1013  /  5000 )...... Spent time: 6.4036829471588135
( 1014  /  5000 )...... Spent time: 4.813829183578491
( 1015  /  5000 )...... Spent time: 8.528512954711914
( 1016  /  5000 )...... Spent time: 6.1895105838775635
( 1017  /  5000 )...... Spent time: 6.544926404953003
( 1018  /  5000 )...... Spent time: 7.0627946853637695
( 1019  /  5000 )...... Spent time: 6.954246520996094
( 1020  /  5000 )...... Spent time: 4.440982341766357
( 1021  /  5000 )...... Spent time: 5.781613111495972
( 1022  /  5000 )...... Spent time: 5.820245265960693
( 1023  /  5000 )...... Spent time: 6.210411548614502
( 1024  /  5000 )...... Spent time: 5.76609206199646
( 1025  /  5000 )...... Spent time: 8.721368789672852
( 1026  /  5000 )...... Spent time: 10.453502178192139
( 1027  /  5000 )...... Spent time: 4.975504398345947
( 1028  /  5000 )...... Spent time: 5.2064690589904785
( 1029  /  5000 )...... Spent time: 6.871992111206055
( 1030  /  5000 )...... Spent time: 5.199770212173462
( 1031  /  5000 )...... Spent time: 7.278595685958862
( 1032  /  5000 )...... Spent time: 8.193659543991089
( 1033  /  5000 )...... Spent time: 5.227075099945068
( 1034  /  5000 )...... Spent time: 6.816366195678711
( 1035  /  5000 )...... Spent time: 7.792890548706055
( 1036  /  5000 )...... Spent time: 4.2282326221466064
( 1037  /  5000 )...... Spent time: 5.732162237167358
( 1038  /  5000 )...... Spent time: 6.812439918518066
( 1039  /  5000 )...... Spent time: 4.913256883621216
( 1040  /  5000 )...... Spent time: 6.607318878173828
( 1041  /  5000 )...... Spent time: 4.441584587097168
( 1042  /  5000 )...... Spent time: 5.608547210693359
( 1043  /  5000 )...... Spent time: 4.629201889038086
( 1044  /  5000 )...... Spent time: 8.606510400772095
( 1045  /  5000 )...... Spent time: 7.809226989746094
( 1046  /  5000 )...... Spent time: 6.935623645782471
( 1047  /  5000 )...... Spent time: 6.630151271820068
( 1048  /  5000 )...... Spent time: 5.482055425643921
( 1049  /  5000 )...... Spent time: 5.45453953742981
( 1050  /  5000 )...... Spent time: 5.173241138458252
( 1051  /  5000 )...... Spent time: 5.5955491065979
( 1052  /  5000 )...... Spent time: 4.420280694961548
( 1053  /  5000 )...... Spent time: 4.540134429931641
( 1054  /  5000 )...... Spent time: 5.2530107498168945
( 1055  /  5000 )...... Spent time: 5.254122734069824
( 1056  /  5000 )...... Spent time: 4.201082944869995
( 1057  /  5000 )...... Spent time: 4.365609407424927
( 1058  /  5000 )...... Spent time: 5.01472806930542
( 1059  /  5000 )...... Spent time: 4.607557535171509
( 1060  /  5000 )...... Spent time: 6.359631776809692
( 1061  /  5000 )...... Spent time: 6.687556028366089
( 1062  /  5000 )...... Spent time: 4.587120056152344
( 1063  /  5000 )...... Spent time: 6.623305797576904
( 1064  /  5000 )...... Spent time: 7.146580457687378
( 1065  /  5000 )...... Spent time: 3.8735382556915283
( 1066  /  5000 )...... Spent time: 5.2315404415130615
( 1067  /  5000 )...... Spent time: 5.380264520645142
( 1068  /  5000 )...... Spent time: 5.146866083145142
( 1069  /  5000 )...... Spent time: 5.212050199508667
( 1070  /  5000 )...... Spent time: 6.009523391723633
( 1071  /  5000 )...... Spent time: 4.0404205322265625
( 1072  /  5000 )...... Spent time: 4.253946304321289
( 1073  /  5000 )...... Spent time: 6.4980552196502686
( 1074  /  5000 )...... Spent time: 7.493621349334717
( 1075  /  5000 )...... Spent time: 5.625361680984497
( 1076  /  5000 )...... Spent time: 5.436991214752197
( 1077  /  5000 )...... Spent time: 8.023629426956177
( 1078  /  5000 )...... Spent time: 5.392800331115723
( 1079  /  5000 )...... Spent time: 5.041980981826782
( 1080  /  5000 )...... Spent time: 4.924641370773315
( 1081  /  5000 )...... Spent time: 3.882075309753418
( 1082  /  5000 )...... Spent time: 4.811089992523193
( 1083  /  5000 )...... Spent time: 5.461334705352783
( 1084  /  5000 )...... Spent time: 4.566483020782471
( 1085  /  5000 )...... Spent time: 4.418546915054321
( 1086  /  5000 )...... Spent time: 6.201411247253418
( 1087  /  5000 )...... Spent time: 7.323587417602539
( 1088  /  5000 )...... Spent time: 5.185989856719971
( 1089  /  5000 )...... Spent time: 6.837655305862427
( 1090  /  5000 )...... Spent time: 5.456841707229614
( 1091  /  5000 )...... Spent time: 6.423097848892212
( 1092  /  5000 )...... Spent time: 4.587281942367554
( 1093  /  5000 )...... Spent time: 6.597305059432983
( 1094  /  5000 )...... Spent time: 5.572631120681763
( 1095  /  5000 )...... Spent time: 6.09761643409729
( 1096  /  5000 )...... Spent time: 6.024754285812378
( 1097  /  5000 )...... Spent time: 6.19213604927063
( 1098  /  5000 )...... Spent time: 4.185930967330933
( 1099  /  5000 )...... Spent time: 7.308035135269165
( 1100  /  5000 )...... Spent time: 4.5036985874176025
( 1101  /  5000 )...... Spent time: 10.601911306381226
( 1102  /  5000 )...... Spent time: 8.207088708877563
( 1103  /  5000 )...... Spent time: 5.5056233406066895
( 1104  /  5000 )...... Spent time: 7.311231374740601
( 1105  /  5000 )...... Spent time: 7.635026216506958
( 1106  /  5000 )...... Spent time: 7.135242700576782
( 1107  /  5000 )...... Spent time: 5.765113830566406
( 1108  /  5000 )...... Spent time: 6.359686613082886
( 1109  /  5000 )...... Spent time: 5.183957576751709
( 1110  /  5000 )...... Spent time: 6.290367126464844
( 1111  /  5000 )...... Spent time: 5.828429460525513
( 1112  /  5000 )...... Spent time: 4.911424875259399
( 1113  /  5000 )...... Spent time: 6.194897413253784
( 1114  /  5000 )...... Spent time: 4.914714574813843
( 1115  /  5000 )...... Spent time: 4.112128734588623
( 1116  /  5000 )...... Spent time: 6.917609691619873
( 1117  /  5000 )...... Spent time: 6.210815191268921
( 1118  /  5000 )...... Spent time: 6.065378904342651
( 1119  /  5000 )...... Spent time: 4.303661346435547
( 1120  /  5000 )...... Spent time: 5.292672872543335
( 1121  /  5000 )...... Spent time: 4.8376593589782715
( 1122  /  5000 )...... Spent time: 4.321854829788208
( 1123  /  5000 )...... Spent time: 5.588322401046753
( 1124  /  5000 )...... Spent time: 4.901933431625366
( 1125  /  5000 )...... Spent time: 7.36769437789917
( 1126  /  5000 )...... Spent time: 4.818458557128906
( 1127  /  5000 )...... Spent time: 5.750283718109131
( 1128  /  5000 )...... Spent time: 4.558582067489624
( 1129  /  5000 )...... Spent time: 4.677593946456909
( 1130  /  5000 )...... Spent time: 7.483613967895508
( 1131  /  5000 )...... Spent time: 6.842938184738159
( 1132  /  5000 )...... Spent time: 9.692414999008179
( 1133  /  5000 )...... Spent time: 5.494232892990112
( 1134  /  5000 )...... Spent time: 4.384385824203491
( 1135  /  5000 )...... Spent time: 8.034666538238525
( 1136  /  5000 )...... Spent time: 5.3368120193481445
( 1137  /  5000 )...... Spent time: 4.686081171035767
( 1138  /  5000 )...... Spent time: 6.3091089725494385
( 1139  /  5000 )...... Spent time: 4.792819976806641
( 1140  /  5000 )...... Spent time: 5.139406681060791
( 1141  /  5000 )...... Spent time: 6.0932457447052
( 1142  /  5000 )...... Spent time: 8.001972436904907
( 1143  /  5000 )...... Spent time: 4.0326151847839355
( 1144  /  5000 )...... Spent time: 5.113083362579346
( 1145  /  5000 )...... Spent time: 4.08866024017334
( 1146  /  5000 )...... Spent time: 6.590832948684692
( 1147  /  5000 )...... Spent time: 6.122770071029663
( 1148  /  5000 )...... Spent time: 6.1339497566223145
( 1149  /  5000 )...... Spent time: 6.9700610637664795
( 1150  /  5000 )...... Spent time: 4.430534601211548
( 1151  /  5000 )...... Spent time: 3.850313663482666
( 1152  /  5000 )...... Spent time: 6.306957244873047
( 1153  /  5000 )...... Spent time: 5.336081266403198
( 1154  /  5000 )...... Spent time: 4.075081825256348
( 1155  /  5000 )...... Spent time: 4.935840368270874
( 1156  /  5000 )...... Spent time: 5.496018171310425
( 1157  /  5000 )...... Spent time: 7.329155921936035
( 1158  /  5000 )...... Spent time: 6.905071973800659
( 1159  /  5000 )...... Spent time: 5.643673658370972
( 1160  /  5000 )...... Spent time: 6.4735472202301025
( 1161  /  5000 )...... Spent time: 8.939750909805298
( 1162  /  5000 )...... Spent time: 6.702259540557861
( 1163  /  5000 )...... Spent time: 6.658085823059082
( 1164  /  5000 )...... Spent time: 6.0976691246032715
( 1165  /  5000 )...... Spent time: 4.424259901046753
( 1166  /  5000 )...... Spent time: 5.1799139976501465
( 1167  /  5000 )...... Spent time: 7.464134216308594
( 1168  /  5000 )...... Spent time: 4.464172124862671
( 1169  /  5000 )...... Spent time: 4.618518829345703
( 1170  /  5000 )...... Spent time: 4.636515855789185
( 1171  /  5000 )...... Spent time: 5.398642301559448
( 1172  /  5000 )...... Spent time: 6.014571905136108
( 1173  /  5000 )...... Spent time: 4.893013954162598
( 1174  /  5000 )...... Spent time: 6.023831367492676
( 1175  /  5000 )...... Spent time: 6.698720693588257
( 1176  /  5000 )...... Spent time: 5.107172250747681
( 1177  /  5000 )...... Spent time: 6.049935817718506
( 1178  /  5000 )...... Spent time: 4.2662553787231445
( 1179  /  5000 )...... Spent time: 4.544527053833008
( 1180  /  5000 )...... Spent time: 6.5264952182769775
( 1181  /  5000 )...... Spent time: 6.30472207069397
( 1182  /  5000 )...... Spent time: 4.471788167953491
( 1183  /  5000 )...... Spent time: 5.452248811721802
( 1184  /  5000 )...... Spent time: 5.9042747020721436
( 1185  /  5000 )...... Spent time: 4.039950132369995
( 1186  /  5000 )...... Spent time: 4.371845960617065
( 1187  /  5000 )...... Spent time: 8.359689712524414
( 1188  /  5000 )...... Spent time: 4.037121057510376
( 1189  /  5000 )...... Spent time: 5.9981606006622314
( 1190  /  5000 )...... Spent time: 6.676604509353638
( 1191  /  5000 )...... Spent time: 6.713469743728638
( 1192  /  5000 )...... Spent time: 5.632593154907227
( 1193  /  5000 )...... Spent time: 8.464724063873291
( 1194  /  5000 )...... Spent time: 6.162000417709351
( 1195  /  5000 )...... Spent time: 6.2701945304870605
( 1196  /  5000 )...... Spent time: 5.699655055999756
( 1197  /  5000 )...... Spent time: 5.314036130905151
( 1198  /  5000 )...... Spent time: 7.155073642730713
( 1199  /  5000 )...... Spent time: 5.403447866439819
( 1200  /  5000 )...... Spent time: 5.104794502258301
( 1201  /  5000 )...... Spent time: 6.800186395645142
( 1202  /  5000 )...... Spent time: 6.439694404602051
( 1203  /  5000 )...... Spent time: 4.6751792430877686
( 1204  /  5000 )...... Spent time: 4.64657735824585
( 1205  /  5000 )...... Spent time: 6.625659704208374
( 1206  /  5000 )...... Spent time: 4.915963888168335
( 1207  /  5000 )...... Spent time: 4.756488800048828
( 1208  /  5000 )...... Spent time: 5.122446298599243
( 1209  /  5000 )...... Spent time: 7.389102220535278
( 1210  /  5000 )...... Spent time: 6.010190725326538
( 1211  /  5000 )...... Spent time: 5.0556960105896
( 1212  /  5000 )...... Spent time: 5.611737012863159
( 1213  /  5000 )...... Spent time: 4.7447288036346436
( 1214  /  5000 )...... Spent time: 5.712282657623291
( 1215  /  5000 )...... Spent time: 4.943284749984741
( 1216  /  5000 )...... Spent time: 6.886653661727905
( 1217  /  5000 )...... Spent time: 5.881917238235474
( 1218  /  5000 )...... Spent time: 7.169496536254883
( 1219  /  5000 )...... Spent time: 5.355240106582642
( 1220  /  5000 )...... Spent time: 6.141277313232422
( 1221  /  5000 )...... Spent time: 7.338038682937622
( 1222  /  5000 )...... Spent time: 6.487342834472656
( 1223  /  5000 )...... Spent time: 5.647939682006836
( 1224  /  5000 )...... Spent time: 6.530811548233032
( 1225  /  5000 )...... Spent time: 5.136440753936768
( 1226  /  5000 )...... Spent time: 6.594557046890259
( 1227  /  5000 )...... Spent time: 4.3184654712677
( 1228  /  5000 )...... Spent time: 5.2649102210998535
( 1229  /  5000 )...... Spent time: 6.3186328411102295
( 1230  /  5000 )...... Spent time: 5.827586889266968
( 1231  /  5000 )...... Spent time: 4.500756502151489
( 1232  /  5000 )...... Spent time: 7.501569747924805
( 1233  /  5000 )...... Spent time: 5.688271760940552
( 1234  /  5000 )...... Spent time: 4.495213747024536
( 1235  /  5000 )...... Spent time: 5.97179651260376
( 1236  /  5000 )...... Spent time: 5.3880295753479
( 1237  /  5000 )...... Spent time: 5.82722020149231
( 1238  /  5000 )...... Spent time: 7.120198965072632
( 1239  /  5000 )...... Spent time: 4.573696136474609
( 1240  /  5000 )...... Spent time: 5.262836456298828
( 1241  /  5000 )...... Spent time: 5.4926886558532715
( 1242  /  5000 )...... Spent time: 7.3120081424713135
( 1243  /  5000 )...... Spent time: 5.740328550338745
( 1244  /  5000 )...... Spent time: 6.791147947311401
( 1245  /  5000 )...... Spent time: 6.637732028961182
( 1246  /  5000 )...... Spent time: 5.195130348205566
( 1247  /  5000 )...... Spent time: 5.526195526123047
( 1248  /  5000 )...... Spent time: 6.460841178894043
( 1249  /  5000 )...... Spent time: 3.815622568130493
( 1250  /  5000 )...... Spent time: 5.8202667236328125
( 1251  /  5000 )...... Spent time: 5.877705812454224
25 %,  mean_accuracy: [0.38689049 0.47961631 0.54116707 0.58832934 0.61710631 0.64028777
 0.65707434 0.67226219 0.6882494  0.69784173 0.70823341 0.7146283
 0.72102318 0.72741807 0.73541167 0.74260592 0.75059952 0.75379696
 0.75619504 0.7569944 ]
( 1252  /  5000 )...... Spent time: 7.178802490234375
( 1253  /  5000 )...... Spent time: 4.16892671585083
( 1254  /  5000 )...... Spent time: 4.6301164627075195
( 1255  /  5000 )...... Spent time: 6.702982664108276
( 1256  /  5000 )...... Spent time: 6.463140249252319
( 1257  /  5000 )...... Spent time: 5.911958694458008
( 1258  /  5000 )...... Spent time: 5.458304405212402
( 1259  /  5000 )...... Spent time: 4.306874990463257
( 1260  /  5000 )...... Spent time: 5.2768919467926025
( 1261  /  5000 )...... Spent time: 5.21842885017395
( 1262  /  5000 )...... Spent time: 4.994858741760254
( 1263  /  5000 )...... Spent time: 4.851465225219727
( 1264  /  5000 )...... Spent time: 6.4746413230896
( 1265  /  5000 )...... Spent time: 4.93858528137207
( 1266  /  5000 )...... Spent time: 4.818843126296997
( 1267  /  5000 )...... Spent time: 6.964481353759766
( 1268  /  5000 )...... Spent time: 5.885627031326294
( 1269  /  5000 )...... Spent time: 4.199502468109131
( 1270  /  5000 )...... Spent time: 6.837554216384888
( 1271  /  5000 )...... Spent time: 4.644912958145142
( 1272  /  5000 )...... Spent time: 6.630141735076904
( 1273  /  5000 )...... Spent time: 6.459874391555786
( 1274  /  5000 )...... Spent time: 9.271515130996704
( 1275  /  5000 )...... Spent time: 8.322459936141968
( 1276  /  5000 )...... Spent time: 5.6389243602752686
( 1277  /  5000 )...... Spent time: 5.844618320465088
( 1278  /  5000 )...... Spent time: 5.615244388580322
( 1279  /  5000 )...... Spent time: 8.625910997390747
( 1280  /  5000 )...... Spent time: 5.140866756439209
( 1281  /  5000 )...... Spent time: 5.024299383163452
( 1282  /  5000 )...... Spent time: 4.598544120788574
( 1283  /  5000 )...... Spent time: 6.650543212890625
( 1284  /  5000 )...... Spent time: 6.946417570114136
( 1285  /  5000 )...... Spent time: 5.622688293457031
( 1286  /  5000 )...... Spent time: 6.213181972503662
( 1287  /  5000 )...... Spent time: 5.2521607875823975
( 1288  /  5000 )...... Spent time: 6.492824554443359
( 1289  /  5000 )...... Spent time: 4.9212048053741455
( 1290  /  5000 )...... Spent time: 4.851928949356079
( 1291  /  5000 )...... Spent time: 6.274257659912109
( 1292  /  5000 )...... Spent time: 7.230622053146362
( 1293  /  5000 )...... Spent time: 7.939122200012207
( 1294  /  5000 )...... Spent time: 5.234721422195435
( 1295  /  5000 )...... Spent time: 5.567155838012695
( 1296  /  5000 )...... Spent time: 8.13486123085022
( 1297  /  5000 )...... Spent time: 6.574878931045532
( 1298  /  5000 )...... Spent time: 3.937472343444824
( 1299  /  5000 )...... Spent time: 5.361758232116699
( 1300  /  5000 )...... Spent time: 6.491371393203735
( 1301  /  5000 )...... Spent time: 6.339016675949097
( 1302  /  5000 )...... Spent time: 4.878922939300537
( 1303  /  5000 )...... Spent time: 5.601562738418579
( 1304  /  5000 )...... Spent time: 6.777292728424072
( 1305  /  5000 )...... Spent time: 5.50690221786499
( 1306  /  5000 )...... Spent time: 7.175096035003662
( 1307  /  5000 )...... Spent time: 5.773857355117798
( 1308  /  5000 )...... Spent time: 5.714635372161865
( 1309  /  5000 )...... Spent time: 6.306612014770508
( 1310  /  5000 )...... Spent time: 4.576137542724609
( 1311  /  5000 )...... Spent time: 6.860207557678223
( 1312  /  5000 )...... Spent time: 4.734235763549805
( 1313  /  5000 )...... Spent time: 8.230061054229736
( 1314  /  5000 )...... Spent time: 5.097566843032837
( 1315  /  5000 )...... Spent time: 7.509012222290039
( 1316  /  5000 )...... Spent time: 4.826699495315552
( 1317  /  5000 )...... Spent time: 5.899749517440796
( 1318  /  5000 )...... Spent time: 6.6518590450286865
( 1319  /  5000 )...... Spent time: 4.343726634979248
( 1320  /  5000 )...... Spent time: 6.286149024963379
( 1321  /  5000 )...... Spent time: 5.813914775848389
( 1322  /  5000 )...... Spent time: 9.268634796142578
( 1323  /  5000 )...... Spent time: 7.139647722244263
( 1324  /  5000 )...... Spent time: 7.3687121868133545
( 1325  /  5000 )...... Spent time: 7.752788305282593
( 1326  /  5000 )...... Spent time: 8.75840711593628
( 1327  /  5000 )...... Spent time: 6.653352499008179
( 1328  /  5000 )...... Spent time: 5.824685335159302
( 1329  /  5000 )...... Spent time: 6.88808274269104
( 1330  /  5000 )...... Spent time: 5.483119487762451
( 1331  /  5000 )...... Spent time: 7.115345478057861
( 1332  /  5000 )...... Spent time: 4.0117809772491455
( 1333  /  5000 )...... Spent time: 5.085023880004883
( 1334  /  5000 )...... Spent time: 8.30369234085083
( 1335  /  5000 )...... Spent time: 4.78960394859314
( 1336  /  5000 )...... Spent time: 6.929622173309326
( 1337  /  5000 )...... Spent time: 5.5004682540893555
( 1338  /  5000 )...... Spent time: 5.224989652633667
( 1339  /  5000 )...... Spent time: 5.186712980270386
( 1340  /  5000 )...... Spent time: 5.314316511154175
( 1341  /  5000 )...... Spent time: 5.0005834102630615
( 1342  /  5000 )...... Spent time: 8.35216736793518
( 1343  /  5000 )...... Spent time: 7.864314794540405
( 1344  /  5000 )...... Spent time: 4.320047378540039
( 1345  /  5000 )...... Spent time: 6.828510522842407
( 1346  /  5000 )...... Spent time: 6.869049310684204
( 1347  /  5000 )...... Spent time: 5.244760751724243
( 1348  /  5000 )...... Spent time: 5.021449089050293
( 1349  /  5000 )...... Spent time: 7.955117702484131
( 1350  /  5000 )...... Spent time: 5.556578636169434
( 1351  /  5000 )...... Spent time: 8.374162197113037
( 1352  /  5000 )...... Spent time: 4.545222282409668
( 1353  /  5000 )...... Spent time: 6.759171962738037
( 1354  /  5000 )...... Spent time: 7.250197172164917
( 1355  /  5000 )...... Spent time: 4.262485027313232
( 1356  /  5000 )...... Spent time: 5.238345623016357
( 1357  /  5000 )...... Spent time: 5.847651243209839
( 1358  /  5000 )...... Spent time: 7.632335901260376
( 1359  /  5000 )...... Spent time: 4.794717073440552
( 1360  /  5000 )...... Spent time: 4.730915546417236
( 1361  /  5000 )...... Spent time: 8.804794073104858
( 1362  /  5000 )...... Spent time: 6.929277658462524
( 1363  /  5000 )...... Spent time: 4.46290922164917
( 1364  /  5000 )...... Spent time: 6.236976146697998
( 1365  /  5000 )...... Spent time: 6.187041997909546
( 1366  /  5000 )...... Spent time: 4.027502536773682
( 1367  /  5000 )...... Spent time: 6.989960193634033
( 1368  /  5000 )...... Spent time: 7.369740724563599
( 1369  /  5000 )...... Spent time: 5.936727285385132
( 1370  /  5000 )...... Spent time: 6.245101690292358
( 1371  /  5000 )...... Spent time: 4.902668476104736
( 1372  /  5000 )...... Spent time: 4.887230157852173
( 1373  /  5000 )...... Spent time: 5.594447374343872
( 1374  /  5000 )...... Spent time: 3.8432750701904297
( 1375  /  5000 )...... Spent time: 5.481319904327393
( 1376  /  5000 )...... Spent time: 6.940533876419067
( 1377  /  5000 )...... Spent time: 4.776508331298828
( 1378  /  5000 )...... Spent time: 9.132880449295044
( 1379  /  5000 )...... Spent time: 6.545743703842163
( 1380  /  5000 )...... Spent time: 5.392298460006714
( 1381  /  5000 )...... Spent time: 5.593658208847046
( 1382  /  5000 )...... Spent time: 6.911459684371948
( 1383  /  5000 )...... Spent time: 4.687411785125732
( 1384  /  5000 )...... Spent time: 7.061668395996094
( 1385  /  5000 )...... Spent time: 6.281103849411011
( 1386  /  5000 )...... Spent time: 4.478003978729248
( 1387  /  5000 )...... Spent time: 3.8552987575531006
( 1388  /  5000 )...... Spent time: 5.124512672424316
( 1389  /  5000 )...... Spent time: 7.587088108062744
( 1390  /  5000 )...... Spent time: 7.445887088775635
( 1391  /  5000 )...... Spent time: 5.8767523765563965
( 1392  /  5000 )...... Spent time: 5.924045562744141
( 1393  /  5000 )...... Spent time: 6.202432155609131
( 1394  /  5000 )...... Spent time: 6.41526198387146
( 1395  /  5000 )...... Spent time: 4.35163688659668
( 1396  /  5000 )...... Spent time: 4.734870433807373
( 1397  /  5000 )...... Spent time: 5.976994276046753
( 1398  /  5000 )...... Spent time: 5.200993537902832
( 1399  /  5000 )...... Spent time: 4.946316480636597
( 1400  /  5000 )...... Spent time: 5.74793004989624
( 1401  /  5000 )...... Spent time: 6.209372282028198
( 1402  /  5000 )...... Spent time: 6.580531358718872
( 1403  /  5000 )...... Spent time: 5.451693296432495
( 1404  /  5000 )...... Spent time: 9.266077995300293
( 1405  /  5000 )...... Spent time: 4.506488800048828
( 1406  /  5000 )...... Spent time: 6.186803340911865
( 1407  /  5000 )...... Spent time: 4.591479778289795
( 1408  /  5000 )...... Spent time: 6.496328353881836
( 1409  /  5000 )...... Spent time: 5.855055332183838
( 1410  /  5000 )...... Spent time: 5.331204652786255
( 1411  /  5000 )...... Spent time: 4.162250995635986
( 1412  /  5000 )...... Spent time: 6.320343732833862
( 1413  /  5000 )...... Spent time: 7.015161752700806
( 1414  /  5000 )...... Spent time: 7.257076740264893
( 1415  /  5000 )...... Spent time: 6.036813497543335
( 1416  /  5000 )...... Spent time: 6.738806247711182
( 1417  /  5000 )...... Spent time: 7.9793572425842285
( 1418  /  5000 )...... Spent time: 5.703753471374512
( 1419  /  5000 )...... Spent time: 7.556319952011108
( 1420  /  5000 )...... Spent time: 4.941860198974609
( 1421  /  5000 )...... Spent time: 5.934560298919678
( 1422  /  5000 )...... Spent time: 5.652691125869751
( 1423  /  5000 )...... Spent time: 7.597119092941284
( 1424  /  5000 )...... Spent time: 6.334070205688477
( 1425  /  5000 )...... Spent time: 3.963519811630249
( 1426  /  5000 )...... Spent time: 4.527524709701538
( 1427  /  5000 )...... Spent time: 8.532399892807007
( 1428  /  5000 )...... Spent time: 5.456738710403442
( 1429  /  5000 )...... Spent time: 5.73702597618103
( 1430  /  5000 )...... Spent time: 6.014484405517578
( 1431  /  5000 )...... Spent time: 5.756562232971191
( 1432  /  5000 )...... Spent time: 5.3576860427856445
( 1433  /  5000 )...... Spent time: 6.144245862960815
( 1434  /  5000 )...... Spent time: 6.103542804718018
( 1435  /  5000 )...... Spent time: 5.37372350692749
( 1436  /  5000 )...... Spent time: 5.363722562789917
( 1437  /  5000 )...... Spent time: 5.250682592391968
( 1438  /  5000 )...... Spent time: 7.152596712112427
( 1439  /  5000 )...... Spent time: 4.29615330696106
( 1440  /  5000 )...... Spent time: 4.8171021938323975
( 1441  /  5000 )...... Spent time: 5.658682584762573
( 1442  /  5000 )...... Spent time: 5.679007291793823
( 1443  /  5000 )...... Spent time: 4.444272041320801
( 1444  /  5000 )...... Spent time: 7.173221588134766
( 1445  /  5000 )...... Spent time: 6.700386047363281
( 1446  /  5000 )...... Spent time: 6.678810358047485
( 1447  /  5000 )...... Spent time: 8.022188425064087
( 1448  /  5000 )...... Spent time: 5.727513551712036
( 1449  /  5000 )...... Spent time: 6.407940864562988
( 1450  /  5000 )...... Spent time: 6.197566032409668
( 1451  /  5000 )...... Spent time: 6.193914890289307
( 1452  /  5000 )...... Spent time: 4.050600528717041
( 1453  /  5000 )...... Spent time: 4.294984579086304
( 1454  /  5000 )...... Spent time: 4.674192428588867
( 1455  /  5000 )...... Spent time: 7.720779657363892
( 1456  /  5000 )...... Spent time: 4.124600648880005
( 1457  /  5000 )...... Spent time: 7.619246482849121
( 1458  /  5000 )...... Spent time: 5.047994375228882
( 1459  /  5000 )...... Spent time: 5.895006895065308
( 1460  /  5000 )...... Spent time: 6.605687141418457
( 1461  /  5000 )...... Spent time: 6.019627571105957
( 1462  /  5000 )...... Spent time: 6.121025085449219
( 1463  /  5000 )...... Spent time: 5.035781621932983
( 1464  /  5000 )...... Spent time: 5.992168426513672
( 1465  /  5000 )...... Spent time: 9.325369358062744
( 1466  /  5000 )...... Spent time: 5.937107086181641
( 1467  /  5000 )...... Spent time: 6.439271688461304
( 1468  /  5000 )...... Spent time: 6.602474212646484
( 1469  /  5000 )...... Spent time: 6.804664850234985
( 1470  /  5000 )...... Spent time: 5.565441131591797
( 1471  /  5000 )...... Spent time: 4.253083229064941
( 1472  /  5000 )...... Spent time: 5.080621719360352
( 1473  /  5000 )...... Spent time: 4.9886744022369385
( 1474  /  5000 )...... Spent time: 6.069353818893433
( 1475  /  5000 )...... Spent time: 7.153322219848633
( 1476  /  5000 )...... Spent time: 8.038783550262451
( 1477  /  5000 )...... Spent time: 7.78630518913269
( 1478  /  5000 )...... Spent time: 7.187539339065552
( 1479  /  5000 )...... Spent time: 4.692023038864136
( 1480  /  5000 )...... Spent time: 4.605007886886597
( 1481  /  5000 )...... Spent time: 4.6568567752838135
( 1482  /  5000 )...... Spent time: 5.126996755599976
( 1483  /  5000 )...... Spent time: 5.184746503829956
( 1484  /  5000 )...... Spent time: 5.159327745437622
( 1485  /  5000 )...... Spent time: 4.995023250579834
( 1486  /  5000 )...... Spent time: 5.950906038284302
( 1487  /  5000 )...... Spent time: 5.158636808395386
( 1488  /  5000 )...... Spent time: 6.331925868988037
( 1489  /  5000 )...... Spent time: 7.345724582672119
( 1490  /  5000 )...... Spent time: 5.205632925033569
( 1491  /  5000 )...... Spent time: 7.034145832061768
( 1492  /  5000 )...... Spent time: 7.140938758850098
( 1493  /  5000 )...... Spent time: 4.786856651306152
